id,project_id,ownername,reponame,merged_or_not,lifetime_minutes,mergetime_minutes,num_commits,src_churn,test_churn,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,num_commit_comments,num_issue_comments,num_comments,num_participants,sloc,team_size,perc_external_contribs,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,prev_pullreqs,requester_succ_rate,followers,churn_addition,churn_deletion,pr_comment_num,comment_num,perc_neg_emotion,perc_pos_emotion,perc_neu_emotion,part_num_issue,part_num_commit,part_num_pr,part_num_code,comment_conflict,hash_tag,at_tag,test_inclusion,description_length,bug_fix,ci_exists,ci_latency,ci_build_num,ci_test_passed,ci_failed_perc,ci_first_build_status,ci_last_build_status,language,fork_num,project_age,open_issue_num,pr_succ_rate,open_pr_num,first_response_time,pushed_delta,acc_commit_num,first_pr,account_creation_days,core_member,contrib_gender,contrib_country,contrib_affiliation,contrib_open,contrib_cons,contrib_extra,contrib_agree,contrib_neur,perc_contrib_neg_emo,perc_contrib_pos_emo,perc_contrib_neu_emo,contrib_first_emo,prior_review_num,inte_country,inte_affiliation,inte_open,inte_cons,inte_extra,inte_agree,inte_neur,perc_inte_neg_emo,perc_inte_pos_emo,perc_inte_neu_emo,inte_first_emo,contrib_follow_integrator,prior_interaction,social_strength,same_country,same_affiliation,open_diff,cons_diff,extra_diff,agree_diff,neur_diff,has_comments,has_participants,has_exchange,contrib_comment,inte_comment,reviewer_comment,other_comment,num_comments_con,num_code_comments,num_code_comments_con,integrator_availability,friday_effect,contrib_rate_author,reopen_or_not,first_close_minutes,reopen_num
2112687,42709,cdk,cdk,1,396,396,2,2,28,0,0,3,3,3,0,0,0,1,1,1,176829,3,0.140625,2,507.439,40.4319,57.769,163,36,1,5,27,3,0,1,0,1,0,1,0,0,0,0,0,0,1,25,"",1,488,1,1,0,success,success,Java,89,102,6,0.949886,23,394,265597,100,0,972,0,male,japan,"",0.796261,0.60557,0.429975,0.596769,0.469436,0,0,0,"",146,united kingdom,"",0.812936,0.596393,0.461141,0.639608,0.494601,0,1,0,positive,0,14,0.222222,0,"",0.0166744,0.00917627,0.031166,0.0428387,0.0251648,1,1,0,0,1,1,0,0,0,0,183,0,0.0280034,0,396,0
2116800,71363,internetarchive,openlibrary,1,1022,1022,2,8,0,0,0,4,4,4,0,0,0,0,1,1,44155,9,0.166874,1,101.792,5.77717,16.5178,1111,16,1,202,6,2,1,1,0,1,0,0,0,1,1,0,0,0,0,205,"",1,219,2,1,0,success,success,Python,318,120,401,0.984058,25,1020,18817,35,0,2075,1,"",switzerland,"",0.825164,0.642336,0.480377,0.62028,0.525535,0,0,0,"",523,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,1,0,positive,0,64,0.192308,0,"",0.0160344,0.0226113,0.0113025,0.0805447,0.0205061,1,1,0,0,1,1,0,0,1,0,5,0,0.00799817,0,1022,0
2117987,90825,miekg,dns,1,33360,33360,1,14,0,0,0,1,1,1,0,0,0,3,3,3,274085,4,0.132743,5,245.923,0,15.5171,3355,125,0.944,45,5,9,0,3,"","","",3,0,0,0,0,1,0,0,46,"",1,"","","","","","",Go,594,103,29,0.968696,15,6,100857,300,0,3257,1,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0,0,1,neutral,489,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0,0,1,neutral,1,113,0.2,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,1,1,1,1,1,1,0,0,119,0,0.108774,0,33360,0
2124046,5219,scikit-learn,scikit-learn,1,1176,1176,2,25,0,0,0,1,1,1,0,0,0,0,1,1,62807,60,0.198193,6,398.349,21.6685,78.867,36805,107,0.897196,184,0,25,1,1,0,0,1,0,0,1,1,0,0,0,0,24,"",1,"","","","","","",Python,17074,104,1506,0.900515,769,66,2778,486,0,1834,1,male,france,"",0.822899,0.639264,0.459738,0.655064,0.502442,0,0,0,"",433,china,peking university,0.808955,0.629686,0.470049,0.667386,0.555706,0,0,1,neutral,0,242,0.067086,0,"",0.0139446,0.00957871,0.0103107,0.0123211,0.0532645,1,1,0,0,1,1,0,0,1,0,12,0,0.0116051,0,1176,0
2128333,62238,apache,camel,1,11192,11192,2,100,257,0,0,4,4,4,0,0,0,8,12,3,569830,23,0.120458,7,491.408,17.9283,42.7193,2460,4,1,3,333,24,4,12,0.0909091,0,0.909091,3,0,2,2,0,0,1,1,18,"",0,"","","","","","",Java,3181,116,0,0.980044,51,880,31358,26,0,2497,0,"",united kingdom,red hat,0.789656,0.643953,0.470621,0.663626,0.531371,0.2,0,0.8,negative,364,italy,red hat,0.788854,0.702748,0.528137,0.708729,0.492327,0,0,1,neutral,0,30,0.015873,0,1,0.000801523,0.0587947,0.0575169,0.0451033,0.039044,1,1,1,1,1,1,0,5,4,2,2,0,0.000593255,0,11192,0
2131460,10045,akka,akka,1,4398,4398,1,1,13,0,0,2,2,2,0,0,0,2,3,3,105043,25,0.116897,3,494.757,0,42.7838,9073,652,0.958589,876,12,2,1,3,"","","",2,0,1,1,0,0,0,0,8,"",1,"","","","","","",Scala,2641,110,944,0.970414,213,26,17079,2531,0,3162,1,male,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,0,1,neutral,197,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,1,0,positive,0,859,0.109756,0,"",0.0111772,0.0131986,0.0164555,0.0311462,0.00312266,1,1,1,1,1,1,1,1,1,0,22,1,0.0786562,0,4398,0
2132800,1334,rails,rails,1,29119,29119,4,25,81,0,0,6,6,6,0,0,0,11,14,5,62436,68,0.133924,36,688.768,56.0693,163.353,30653,78,1,30,67,39,3,14,"","","",5,0,2,2,0,0,1,1,72,"",1,457,9,0,0.222222,failure,success,Ruby,12529,93,665,0.932757,642,0,20173,70,0,2464,0,male,japan,"",0.815245,0.644309,0.513783,0.659351,0.493804,0,0.5,0.5,positive,463,united states,"",0.821254,0.61879,0.475172,0.661098,0.533879,0,0,1,neutral,0,22,0.00770548,0,"",0.00600837,0.0255183,0.0386101,0.00174628,0.0400746,1,1,1,1,1,1,0,8,3,2,15,0,0.00112701,1,11690,1
2133225,847,puppetlabs,puppet,1,40,40,1,1522,148,0,0,11,11,10,0,1,0,3,3,3,117450,35,0.030303,13,580.252,56.6132,96.7189,5997,64,0.984375,50,740,930,0,3,0,0,1,3,0,0,0,0,0,0,0,21,"",1,422,1,0,1,failure,failure,Ruby,2265,98,0,0.97148,176,17,2978,221,0,3663,1,male,united states,puppet,0.810821,0.612306,0.466713,0.643013,0.490065,0,0,1,neutral,845,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0,1,neutral,0,29,0.0592105,1,0,0.0107645,0.00415025,0.00630385,0.0315539,0.00130739,1,1,1,1,1,1,0,1,0,0,1,0,0.00714979,0,40,0
2139350,847,puppetlabs,puppet,1,15584,15584,6,77,136,0,0,5,5,5,0,0,0,4,21,4,109748,26,0.0197628,79,572.184,57.1237,95.9962,6171,509,0.978389,46,159,54,17,21,0.047619,0,0.952381,3,0,3,3,0,0,1,1,63,"",1,1143,4,1,0,success,success,Ruby,2321,104,0,0.968873,189,162,39754,2154,0,2954,1,male,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0.0909091,0,0.909091,neutral,62,united states,"",0.822592,0.654201,0.488339,0.651026,0.486616,0,0,1,neutral,0,316,0.0865385,1,"",0.0225348,0.037745,0.0279297,0.0395668,0.00214149,1,1,1,1,1,1,1,11,17,9,103,0,0.0677636,0,15584,0
2142627,15430259,chef,chef,1,3342,3342,1,0,190,0,0,1,1,1,0,0,0,1,2,2,69335,18,0.058427,0,618.619,61.5182,102.431,2959,8,0.875,12,134,56,1,2,0,0.5,0.5,1,0,1,1,0,0,1,1,69,"",1,"","","","","","",Ruby,2120,121,646,0.976974,98,3212,75045,16,0,2816,1,male,united states,"",0.808181,0.616478,0.463892,0.666072,0.572816,0,0,1,neutral,819,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0,1,0,positive,0,13,0.00757576,1,"",0.00467427,0.0340438,0.011163,0.0194585,0.0761167,1,1,1,1,1,1,0,1,1,0,46,0,0.00079602,0,3342,0
2145781,10045,akka,akka,1,39021,39021,3,4,68,0,0,11,11,11,0,0,0,4,7,4,93981,15,0.158009,2,489.525,0,46.1693,7956,85,0.988235,127,50,22,3,7,"","","",2,0,3,3,0,0,0,0,19,"",1,"","","","","","",Scala,2231,101,843,0.968288,188,41,13955,383,0,2879,1,male,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0.5,0,0.5,neutral,1207,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,0,1,neutral,0,483,0.0945946,0,"",0.0111772,0.0131986,0.0164555,0.0311462,0.00312266,1,1,1,1,1,1,1,2,3,1,126,0,0.0128878,0,39021,0
2148358,30838963,ruby,spec,1,41,41,1,16,0,0,0,1,1,1,0,0,0,1,1,1,171277,5,0.210526,1,1.07313,0.0116645,0.0116645,169,14,1,30,9,7,0,1,0,1,0,1,0,0,0,0,0,0,0,14,"",1,"","","","","","",Ruby,315,120,12,0.988067,5,41,514729,36,0,2611,1,male,belarus,"",0.831914,0.627166,0.457834,0.634018,0.447843,0,0,0,"",324,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0,1,0,positive,1,33,0.0645161,0,"",0.00197272,0.00854043,0.0075752,0.0347849,0.023545,1,1,0,0,1,1,0,0,0,0,271,0,0.0113888,0,41,0
2148977,5219,scikit-learn,scikit-learn,1,2966,2966,7,18,16,0,0,3,3,2,0,0,0,3,12,3,64858,55,0.353778,7,363.126,19.8452,75.4139,33282,498,0.97992,5305,26,8,9,12,0,0.25,0.75,2,0,3,3,0,1,0,1,31,"",1,1147,7,0,0.571429,failure,success,Python,15204,99,1377,0.911914,725,355,25980,2718,0,2949,1,male,united states,"",0.821009,0.602839,0.450337,0.667207,0.498881,0,0.166667,0.833333,neutral,622,france,inria,0.822707,0.621743,0.465336,0.617093,0.50848,0,1,0,positive,1,943,0.108545,0,"",0.00169873,0.018904,0.0149992,0.0501142,0.00959957,1,1,1,1,1,1,0,6,9,4,10,0,0.0698266,0,2966,0
2153945,30731477,beetbox,beets,1,2198,2198,19,409,48,0,0,2,2,2,0,0,0,5,5,2,13319,7,0.644444,31,486.13,43.4816,83.3751,4822,1,1,2,289,168,0,5,0,0.6,0.4,2,0,0,0,0,0,0,1,105,"",1,"","","","","","",Python,1599,101,428,0.865613,81,438,271163,24,0,1966,0,male,united states,doximity,0.82904,0.591747,0.45883,0.63386,0.479522,0,0,1,neutral,277,united states,cornell university,0.827406,0.628282,0.50047,0.693518,0.475506,0,1,0,positive,0,30,0.0217391,1,0,0.00163342,0.0365357,0.0416399,0.0596586,0.00401647,1,1,1,1,1,1,0,2,0,0,7,0,0.00786627,0,2198,0
2159214,62238,apache,camel,1,24551,24551,2,1427,1042,31,0,15,46,20,0,18,0,16,41,3,583358,21,0.119048,309,483.169,12.671,42.8733,1661,45,0.977778,16,2469,0,25,41,0.05,0.225,0.725,3,0,2,2,0,0,1,1,125,"",0,"","","","","","",Java,2213,104,0,0.976476,55,17,3031,203,0,1408,1,male,france,red hat,0.796084,0.687134,0.507032,0.707528,0.406077,0.0714286,0.357143,0.571429,positive,51,denmark,red hat,0.805181,0.689623,0.515772,0.668951,0.449308,0.0434783,0.0869565,0.869565,neutral,1,17,0.0560748,0,1,0.00909683,0.00248986,0.00874045,0.0385774,0.0432311,1,1,1,1,1,1,0,14,25,7,1,1,0.00536498,0,24551,0
2161609,4952338,spring-projects,spring-integration,1,264,264,2,331,56,0,0,13,13,11,0,0,0,0,2,2,106035,5,0.0264317,13,564.49,28.0935,69.2274,871,920,0.984783,304,279,108,2,2,0.5,0,0.5,0,0,2,2,0,0,0,1,104,"",1,1388,3,1,0,success,success,Java,663,91,24,0.986621,36,205,63893,2353,0,2734,1,male,united states,"",0.808058,0.673697,0.506743,0.699277,0.503109,1,0,0,negative,831,united states,pivotal,0.795012,0.625573,0.455195,0.650851,0.477291,0,0,1,neutral,0,330,0.0784314,1,"",0.0130462,0.0481236,0.0515477,0.0484262,0.0258184,1,1,1,1,1,1,0,1,2,1,93,0,0.1893,0,264,0
2164980,5854,mozilla,kitsune,1,6636,6636,2,36,17,0,0,6,6,4,2,0,0,5,11,2,20093,5,0.201031,0,405.761,29.8406,15.9998,493,13,1,18,44,9,6,11,0.0909091,0.272727,0.636364,2,0,2,2,0,0,1,1,9,"",1,165,2,0,0.5,failure,success,Python,368,97,50,0.977204,42,764,30830,26,0,2765,1,male,united states,mozilla,0.809424,0.646682,0.458404,0.66697,0.433674,0.25,0.5,0.25,neutral,121,greece,mozilla,0.795287,0.657313,0.496109,0.688042,0.478153,0,0.142857,0.857143,neutral,0,67,0.097561,0,1,0.0141371,0.0106303,0.0377053,0.0210712,0.0444787,1,1,1,1,1,1,0,4,6,3,16801,0,0.00308825,0,6636,0
2171971,15430259,chef,chef,1,126,126,2,34,8,0,0,1,1,2,0,0,0,2,3,2,67196,14,0.0603291,6,619.683,60.7299,102.267,2497,234,0.970085,92,35,7,1,3,0.333333,0,0.666667,2,0,1,1,0,0,0,0,6,"",1,"","","","","","",Ruby,1978,112,657,0.975978,107,2,14666,1392,0,3688,1,male,united kingdom,chef,0.801285,0.63808,0.487464,0.68501,0.510576,0,0,1,neutral,253,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0.5,0,0.5,negative,0,224,0.10084,0,1,0.00222136,0.0124418,0.0124094,0.0383961,0.0138769,1,1,1,1,1,1,0,1,1,0,19,0,0.0821287,0,126,0
2173993,1142,saltstack,salt,1,4098,4098,143,2385,1431,9,0,140,149,114,0,11,0,1,4,3,352989,32,0.182973,631,305.226,16.8798,36.3262,10098,2033,0.987211,65,2663,1153,3,4,0.25,0,0.75,1,0,2,2,1,0,0,1,35,"",1,"","","","","","",Python,4716,91,5989,0.974893,555,1,13136,6305,0,3022,1,male,united states,"",0.817918,0.63711,0.453753,0.63557,0.486309,0.5,0,0.5,negative,6246,united states,saltstack,0.808434,0.691471,0.484677,0.694033,0.476709,0,0,1,neutral,0,497,0.106719,1,"",0.00948422,0.0543609,0.0309236,0.0584622,0.00959994,1,1,1,1,1,1,0,2,3,2,6,1,0.0616475,0,4098,0
2178409,1142,saltstack,salt,1,13999,13999,4,8,68,0,0,2,2,2,0,0,0,8,12,4,336049,30,0.195977,8,302.629,16.5394,36.4987,10085,738,0.982385,15,75,1,4,12,0.166667,0.166667,0.666667,4,0,2,2,0,0,1,1,41,"",1,"","","","","","",Python,4710,91,5977,0.974885,577,24,727,2188,0,1452,1,male,united states,"",0.803001,0.630987,0.434723,0.59206,0.485563,0,0,1,neutral,6278,united states,saltstack,0.808434,0.691471,0.484677,0.694033,0.476709,0.666667,0.333333,0,negative,0,255,0.0674603,1,"",0.00543358,0.0604841,0.0499542,0.101973,0.00885405,1,1,1,1,1,1,0,5,4,2,103,0,0.0214411,0,13999,0
2179943,25866253,sinonjs,sinon,1,18,18,1,0,22,0,0,1,1,1,0,0,0,1,1,1,801112,3,0.123711,5,15.6552,1.79516,1.891,3872,28,1,77,10,12,0,1,0,0,1,1,0,0,0,0,0,0,1,16,"",1,239,1,1,0,success,success,JavaScript,621,95,180,0.995789,6,17,3076,82,0,3555,1,"",united states,"",0.809187,0.617892,0.440402,0.641648,0.491973,0,0,0,"",229,norway,"",0.815447,0.629058,0.465727,0.662706,0.488128,0,0,1,neutral,0,9,0.0731707,0,"",0.00625973,0.0111653,0.0253242,0.0210578,0.00384566,1,1,0,0,1,1,1,0,0,0,92,0,0.0434092,0,18,0
2182956,2888,fluent,fluentd,1,17322,17322,9,116,162,0,0,5,5,5,0,0,0,8,21,2,22151,3,0.138889,0,636.165,7.7527,123.107,7380,51,0.980392,145,214,64,13,21,0,0.0952381,0.904762,2,0,2,2,0,1,1,0,29,"",1,4129,8,0,0.625,success,success,Ruby,856,91,189,0.970719,25,7016,679256,209,0,2876,1,male,japan,"",0.787509,0.620799,0.475325,0.653254,0.538889,0,0.2,0.8,positive,694,japan,"",0.806474,0.634086,0.498539,0.659262,0.548095,0,0,1,neutral,0,27,0.111111,1,"",0.0189651,0.0132869,0.0232143,0.00600862,0.00920585,1,1,1,1,1,1,0,10,13,5,284,0,0.0311568,0,17322,0
2183017,10045,akka,akka,1,1120,1120,1,0,10,0,0,2,2,2,0,0,0,2,2,2,100271,18,0.119219,4,434.213,0,45.8177,7338,10,1,126,4,6,0,2,"","","",2,0,0,0,0,0,0,0,29,"",1,"","","","","","",Scala,2004,97,767,0.966332,172,52,106839,27,0,2752,0,male,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,0,0,"",130,lithuania,lightbend,0.828144,0.635457,0.470446,0.63787,0.458179,0,0,1,neutral,0,35,0.0232558,0,1,0.00876643,0.0193531,0.0278753,0.0407008,0.00549748,1,1,0,0,1,1,1,0,0,0,3,0,0.0009543,0,1120,0
2184711,540,emberjs,ember.js,1,51762,51762,1,87,135,2,0,12,14,14,0,0,0,4,5,4,7956,17,0.249231,42,913.539,6.02056,85.5267,23977,40,0.925,40,193,29,1,5,0,0.6,0.4,3,0,1,1,0,0,1,0,184,"",1,1767,6,0,0.5,failure,success,JavaScript,4851,93,578,0.970263,163,431,45015,104,0,2916,1,male,united states,addepar,0.816223,0.626667,0.460522,0.638616,0.501106,0,0.5,0.5,positive,2776,united states,linkedin,0.808619,0.650828,0.454752,0.669575,0.503081,0,1,0,positive,0,55,0.0376569,1,0,0.00760448,0.0241612,0.00577003,0.0309589,0.00197504,1,1,1,1,1,1,1,2,1,0,90,0,0.00391714,0,51762,0
2187648,1334,rails,rails,1,56,56,2,14,0,0,0,1,1,1,0,0,0,1,4,3,70566,59,0.14652,12,693.197,53.6556,163.058,41565,147,0.993197,215,14,0,3,4,"","","",1,0,2,2,0,0,1,0,35,"",0,"","","","","","",Ruby,16517,116,958,0.934069,995,0,3585,120,0,774,1,"",japan,"",0.812249,0.659309,0.51444,0.742879,0.501143,0,0.5,0.5,positive,57,united states,"",0.789862,0.626669,0.455589,0.63844,0.469937,0,0,1,neutral,1,53,0.00644699,0,"",0.0223867,0.0326406,0.058851,0.104438,0.0312061,1,1,1,1,1,1,0,2,3,2,122,0,0.0015766,0,56,0
2188354,1953978,sbt,sbt,1,1171,1171,1,9,0,0,0,1,1,1,0,0,0,1,4,3,31638,4,0.0927419,0,171.433,2.90698,5.31636,3656,399,0.977444,502,7,2,3,4,0,0,1,1,0,3,3,0,1,0,0,46,"",1,2438,1,1,0,success,success,Scala,682,103,798,0.96242,53,870,2269,1889,0,2988,1,male,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,226,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0,0,1,neutral,1,361,0.181818,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,1,2,3,1,228,0,0.248651,0,1171,0
2191105,71363,internetarchive,openlibrary,1,4,4,1,6,0,0,0,1,1,1,0,0,0,1,1,1,44450,8,0.171171,6,101.657,5.84074,16.5319,1234,146,0.979452,65,6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,105,"",1,194,1,1,0,success,success,Python,343,122,421,0.986175,24,4,15069,267,0,3345,1,male,united states,wikimedia foundation,0.816553,0.625359,0.484789,0.660097,0.527773,0,0,0,"",678,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,1,0,positive,0,654,0.296296,1,"",0.00742351,0.0395882,0.00689103,0.0407279,0.0227443,1,1,0,0,1,1,0,0,0,0,27,0,0.0563767,0,4,0
2198735,5219,scikit-learn,scikit-learn,1,1871,1871,9,173,88,0,0,4,4,3,0,0,0,11,17,4,58520,46,0.386503,3,375.594,20.7958,79.9714,30378,72,1,28,79,182,6,17,0,0.294118,0.705882,3,0,3,3,0,0,1,1,141,"",1,1569,7,0,0.285714,failure,success,Python,13659,94,1251,0.917762,687,24,21571,229,0,1179,1,"",china,peking university,0.808955,0.629686,0.470049,0.667386,0.555706,0,0.714286,0.285714,positive,172,france,"",0.815752,0.640937,0.469198,0.638516,0.510982,0,0,1,neutral,1,256,0.0545455,0,"",0.0067969,0.0112512,0.000850853,0.0288699,0.0447245,1,1,1,1,1,1,1,7,6,1,14,0,0.00615923,0,1871,0
2199958,34229160,pallets,flask,1,3074,3074,3,22,0,0,0,1,1,1,0,0,0,4,5,3,3140,4,0.177083,7,606.566,40.0952,117.905,17494,6,1,8024,17,5,1,5,0.2,0,0.8,2,0,1,1,0,0,0,0,77,"",1,337,2,1,0,success,success,Python,6535,96,102,0.977366,9,25,87696,19,0,2887,1,"",japan,"",0.799772,0.621056,0.43082,0.628323,0.501591,1,0,0,negative,254,united states,"",0.817808,0.607928,0.465198,0.638125,0.495699,0,0,1,neutral,1,29,0.172414,0,"",0.0180362,0.0131279,0.0343774,0.00980228,0.00589252,1,1,1,1,1,1,1,1,1,0,24,0,0.0181992,0,3074,0
2209215,5955,rsim,oracle-enhanced,1,4675,4675,1,11,0,0,0,1,1,1,0,0,0,2,2,1,3753,3,0,2,590.909,40.2224,67.2553,529,96,1,118,0,11,0,2,0,0,1,1,0,0,0,0,0,0,0,18,"",1,527,1,1,0,success,success,Ruby,287,128,108,0.989292,13,3412,251156,186,0,3873,1,male,japan,"",0.825723,0.67231,0.518651,0.71085,0.512051,0,0,0,"",1035,japan,"",0.815245,0.644309,0.513783,0.659351,0.493804,0,0,1,neutral,0,24,0.0869565,1,"",0.0104777,0.0280013,0.00486857,0.0514981,0.0182469,1,1,1,1,1,1,0,0,0,0,1578,1,0.0613052,0,4675,0
2211193,1334,rails,rails,1,27483,27483,2,139,0,0,0,9,9,8,1,0,0,20,157,7,64191,87,0.0996497,66,687.472,55.5959,162.099,31951,4,1,28,106,33,137,157,"","","",5,0,6,6,1,1,1,0,178,"",1,1579,42,0,0.428571,failure,success,Ruby,12705,95,676,0.934003,693,0,19253,10,0,2394,1,male,united states,"",0.826495,0.603574,0.477175,0.648453,0.470111,0.105263,0.140351,0.754386,neutral,318,united states,"",0.809185,0.609531,0.494264,0.636227,0.49971,0,0.1875,0.8125,positive,0,46,0.0058382,1,"",0.0173094,0.00595722,0.0170884,0.012226,0.0295989,1,1,1,1,1,1,1,57,137,45,131,0,0.00015595,0,27483,0
2213953,90825,miekg,dns,1,18,18,3,88,0,0,0,1,1,1,0,0,0,2,5,3,274167,3,0.142857,6,245.839,0,15.5087,3346,120,0.95,45,45,43,3,5,"","","",1,0,2,2,0,1,0,0,42,"",1,"","","","","","",Go,592,103,28,0.97188,14,6,11151,294,0,3249,1,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0,0,1,neutral,481,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0.5,0,0.5,neutral,1,105,0.210526,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,1,1,1,1,1,1,3,1,1,0,0.106987,0,18,0
2214631,847,puppetlabs,puppet,1,20111,20111,21,1202,1384,34,0,46,80,30,0,29,0,9,54,7,108737,26,0.120902,7,576.178,56.2864,95.6334,6066,468,0.989316,46,2210,376,45,54,0.0185185,0.0740741,0.907407,4,0,5,5,0,0,1,1,221,"",1,991,18,0,0.222222,success,success,Ruby,2291,101,0,0.970949,178,63,20545,1957,0,2864,1,male,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0.103448,0.896552,neutral,45,united states,"",0.822592,0.654201,0.488339,0.651026,0.486616,0,0,1,neutral,0,176,0.0718954,1,"",0.0225348,0.037745,0.0279297,0.0395668,0.00214149,1,1,1,1,1,1,1,29,45,24,100,0,0.0625619,0,20111,0
2215353,1334,rails,rails,1,435,435,1,0,36,0,0,1,1,1,0,0,0,4,4,2,80781,69,0.0873309,0,691.966,52.8929,159.533,47523,200,0.985,36,17,19,0,4,0,0.5,0.5,2,0,0,0,0,0,0,0,137,"",1,1926,1,1,0,success,success,Ruby,19347,130,1230,0.929712,1029,23,5548,231,0,3609,1,male,japan,"",0.815245,0.644309,0.513783,0.659351,0.493804,0,1,0,positive,956,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0.333333,0.666667,neutral,0,74,0.00260756,1,"",0.00495113,0.0165927,0.0412198,0.0193696,0.0248962,1,1,1,1,1,1,0,1,0,0,106,0,0.00277734,0,435,0
2216292,71363,internetarchive,openlibrary,1,1549,1549,3,0,0,0,0,2,2,0,2,0,0,4,4,3,44301,7,0.0837004,1,104.379,6.12567,17.5279,1616,175,0.982857,65,0,0,0,4,0,0.75,0.25,3,0,0,0,0,1,1,0,41,"",1,239,3,1,0,success,success,Python,423,127,465,0.976448,26,228,352929,315,0,3494,1,male,united states,wikimedia foundation,0.816553,0.625359,0.484789,0.660097,0.527773,0,1,0,positive,810,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,1,0,positive,0,148,0.310345,1,"",0.00742351,0.0395882,0.00689103,0.0407279,0.0227443,1,1,1,1,1,1,0,1,0,0,16,0,0.0615715,0,1549,0
2217124,171390,antlr,antlr4,1,11047,11047,4,0,0,0,0,1,1,0,0,1,0,1,1,1,31217,3,0.598214,5,466.431,19.451,20.7158,3091,9,1,22,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,251,"",1,7006,3,0,0.333333,success,success,Java,857,92,363,0.960764,62,10859,1469,45,0,2293,0,male,united states,"",0.804744,0.623485,0.421226,0.578122,0.54111,0,0,0,"",648,united states,university of san francisco,0.798456,0.615274,0.467577,0.670506,0.507911,0,0,1,neutral,0,23,0.0666667,1,"",0.00628714,0.00821035,0.046351,0.0923831,0.0331983,1,1,0,0,1,1,0,0,0,0,35,0,0.00868223,0,11047,0
2217836,84981761,gaphor,gaphor,1,3065,3065,12,1851,5,2,3,7,12,6,0,4,0,3,3,2,14944,3,0.020202,10,258.657,14.8824,68.9553,36,2,1,65,1660,196,0,3,0.333333,0.333333,0.333333,2,0,0,0,0,0,1,0,160,"",0,"","","","","","",Python,10,116,8,1,1,1711,223533,79,0,3542,1,male,netherlands,"",0.826863,0.623441,0.467796,0.62049,0.491144,0.5,0.5,0,negative,22,united states,"",0.796594,0.657807,0.482032,0.683249,0.469303,0,0,1,neutral,0,39,0.666667,0,"",0.0302684,0.034366,0.0142358,0.0627589,0.0218411,1,1,1,1,1,1,0,2,0,0,66,0,0.228986,0,3065,0
2220861,1334,rails,rails,1,2823,2823,1,4,15,0,0,2,2,2,0,0,0,2,7,3,80379,73,0.0857339,20,691.672,52.9205,159.295,47169,150,0.726667,179,17,2,5,7,0,0,1,2,0,3,3,0,1,1,1,73,"",1,2523,5,1,0,success,success,Ruby,19173,129,1197,0.9304,1012,174,29783,193,0,3444,1,male,ukraine,"",0.828935,0.617147,0.474227,0.653065,0.522225,0,0,1,neutral,904,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,0,7,0.00196592,0,"",0.0186408,0.0105684,0.00166418,0.0130835,0.0533174,1,1,1,1,1,1,0,2,5,1,17,0,0.0023343,0,2823,0
